event_datetime,geometry,camera_id
2019-12-18,POINT (-74.14 4.617000000000021),DEI-030/CAM-01
2019-12-18,POINT (-74.14 4.617000000000021),DEI-030/CAM-02
2019-12-11,POINT (-74.107 4.64949999999999),DEI-003/CAM-01
2019-12-11,POINT (-74.107 4.64949999999999),DEI-003/CAM-02
2019-12-11,POINT (-74.107 4.64949999999999),DEI-035/CAM-01
2019-12-11,POINT (-74.107 4.64949999999999),DEI-035/CAM-02
2019-12-12,POINT (-74.128 4.668999999999979),DEI-011/CAM-01
2019-12-12,POINT (-74.128 4.668999999999979),DEI-011/CAM-02
2019-12-12,POINT (-74.128 4.668999999999979),DEI-020/CAM-01
2019-12-12,POINT (-74.128 4.668999999999979),DEI-020/CAM-02
2019-12-12,POINT (-74.128 4.668999999999979),DEI-031/CAM-01
2019-12-12,POINT (-74.128 4.668999999999979),DEI-031/CAM-02
2019-12-12,POINT (-74.128 4.668999999999979),DEI-037/CAM-01
2019-12-12,POINT (-74.128 4.668999999999979),DEI-037/CAM-02
2019-12-11,POINT (-74.048 4.74599999999998),DEI-010/CAM-01
2019-12-11,POINT (-74.048 4.74599999999998),DEI-010/CAM-02
2019-12-11,POINT (-74.048 4.74599999999998),DEI-017/CAM-01
2019-12-11,POINT (-74.048 4.74599999999998),DEI-017/CAM-02
2019-12-11,POINT (-74.048 4.74599999999998),DEI-022/CAM-01
2019-12-11,POINT (-74.048 4.74599999999998),DEI-022/CAM-02
2019-12-11,POINT (-74.048 4.74599999999998),DEI-025/CAM-01
2019-12-11,POINT (-74.048 4.74599999999998),DEI-025/CAM-02
2019-12-11,POINT (-74.048 4.74599999999998),DEI-029/CAM-01
2019-12-11,POINT (-74.048 4.74599999999998),DEI-029/CAM-02
2019-12-11,POINT (-74.048 4.74599999999998),DEI-036/CAM-01
2019-12-11,POINT (-74.048 4.74599999999998),DEI-036/CAM-02
2019-12-12,POINT (-74.035 4.6890000000000205),DEI-028/CAM-01
2019-12-12,POINT (-74.035 4.6890000000000205),DEI-028/CAM-02
2019-12-09,POINT (-74.034798054 4.68799999999999),DEI-028/CAM-01
2019-12-09,POINT (-74.034798054 4.68799999999999),DEI-028/CAM-02
2019-12-14,POINT (-74.117 4.57600000000002),DEI-021/CAM-01
2019-12-14,POINT (-74.117 4.57600000000002),DEI-021/CAM-02
2019-12-15,POINT (-74.107 4.598683313999996),DEI-012/CAM-01
2019-12-15,POINT (-74.107 4.598683313999996),DEI-012/CAM-02
2019-12-15,POINT (-74.107 4.598683313999996),DEI-016/CAM-01
2019-12-15,POINT (-74.107 4.598683313999996),DEI-016/CAM-03
2019-12-15,POINT (-74.107 4.598683313999996),DEI-019/CAM-01
2019-12-15,POINT (-74.107 4.598683313999996),DEI-038/CAM-01
2019-12-15,POINT (-74.107 4.598683313999996),DEI-038/CAM-02
2019-12-10,POINT (-74.081 4.62700000000001),DEI-012/CAM-01
2019-12-10,POINT (-74.081 4.62700000000001),DEI-012/CAM-02
2019-12-10,POINT (-74.081 4.62700000000001),DEI-016/CAM-01
2019-12-10,POINT (-74.081 4.62700000000001),DEI-016/CAM-02
2019-12-10,POINT (-74.081 4.62700000000001),DEI-019/CAM-02
2019-12-10,POINT (-74.081 4.62700000000001),DEI-038/CAM-01
2019-12-10,POINT (-74.081 4.62700000000001),DEI-038/CAM-02
2019-12-09,POINT (-74.1 4.60399999999998),DEI-012/CAM-01
2019-12-09,POINT (-74.1 4.60399999999998),DEI-012/CAM-02
2019-12-09,POINT (-74.1 4.60399999999998),DEI-016/CAM-01
2019-12-09,POINT (-74.1 4.60399999999998),DEI-016/CAM-02
2019-12-09,POINT (-74.1 4.60399999999998),DEI-019/CAM-02
2019-12-09,POINT (-74.1 4.60399999999998),DEI-038/CAM-01
2019-12-09,POINT (-74.1 4.60399999999998),DEI-038/CAM-02
2019-12-10,POINT (-74.099 4.60500000000002),DEI-012/CAM-01
2019-12-10,POINT (-74.099 4.60500000000002),DEI-012/CAM-02
2019-12-10,POINT (-74.099 4.60500000000002),DEI-016/CAM-01
2019-12-10,POINT (-74.099 4.60500000000002),DEI-016/CAM-02
2019-12-10,POINT (-74.099 4.60500000000002),DEI-019/CAM-02
2019-12-10,POINT (-74.099 4.60500000000002),DEI-038/CAM-01
2019-12-10,POINT (-74.099 4.60500000000002),DEI-038/CAM-02
2019-12-29,POINT (-74.07717594 4.65860087700003),DEI-012/CAM-01
2019-12-29,POINT (-74.07717594 4.65860087700003),DEI-012/CAM-02
2019-12-29,POINT (-74.07717594 4.65860087700003),DEI-016/CAM-01
2019-12-29,POINT (-74.07717594 4.65860087700003),DEI-016/CAM-02
2019-12-29,POINT (-74.07717594 4.65860087700003),DEI-019/CAM-02
2019-12-29,POINT (-74.07717594 4.65860087700003),DEI-038/CAM-01
2019-12-29,POINT (-74.07717594 4.65860087700003),DEI-038/CAM-02
2019-12-16,POINT (-74.108477318 4.669374189000001),DEI-001/CAM-01
2019-12-16,POINT (-74.108477318 4.669374189000001),DEI-001/CAM-02
2019-12-16,POINT (-74.108477318 4.669374189000001),DEI-002/CAM-01
2019-12-16,POINT (-74.108477318 4.669374189000001),DEI-002/CAM-02
2019-12-16,POINT (-74.108477318 4.669374189000001),DEI-006/CAM-01
2019-12-16,POINT (-74.108477318 4.669374189000001),DEI-006/CAM-02
2019-12-16,POINT (-74.108477318 4.669374189000001),DEI-007/CAM-01
2019-12-16,POINT (-74.108477318 4.669374189000001),DEI-007/CAM-02
2019-12-16,POINT (-74.108477318 4.669374189000001),DEI-007/CAM-03
2019-12-16,POINT (-74.108477318 4.669374189000001),DEI-009/CAM-01
2019-12-16,POINT (-74.108477318 4.669374189000001),DEI-009/CAM-02
2019-12-16,POINT (-74.108477318 4.669374189000001),DEI-023/CAM-01
2019-12-16,POINT (-74.108477318 4.669374189000001),DEI-023/CAM-02
2019-12-16,POINT (-74.108477318 4.669374189000001),DEI-030/CAM-01
2019-12-16,POINT (-74.108477318 4.669374189000001),DEI-030/CAM-02
2019-12-31,POINT (-74.061 4.64600000000002),DEI-028/CAM-01
2019-12-31,POINT (-74.061 4.64600000000002),DEI-028/CAM-02
2019-12-15,POINT (-74.084231899 4.625379231999999),DEI-024/CAM-02
2019-12-15,POINT (-74.084231899 4.625379231999999),DEI-039/CAM-02
2019-12-10,POINT (-74.081 4.62700000000001),DEI-012/CAM-01
2019-12-10,POINT (-74.081 4.62700000000001),DEI-012/CAM-02
2019-12-10,POINT (-74.081 4.62700000000001),DEI-016/CAM-01
2019-12-10,POINT (-74.081 4.62700000000001),DEI-016/CAM-02
2019-12-10,POINT (-74.081 4.62700000000001),DEI-019/CAM-02
2019-12-10,POINT (-74.081 4.62700000000001),DEI-038/CAM-01
2019-12-10,POINT (-74.081 4.62700000000001),DEI-038/CAM-02
2019-12-10,POINT (-74.1035 4.62700000000001),DEI-024/CAM-01
2019-12-10,POINT (-74.1035 4.62700000000001),DEI-039/CAM-01
2019-12-10,POINT (-74.1035 4.62700000000001),DEI-039/CAM-02
2019-12-11,POINT (-74.142744316 4.59528002899998),DEI-012/CAM-01
2019-12-11,POINT (-74.142744316 4.59528002899998),DEI-012/CAM-02
2019-12-11,POINT (-74.142744316 4.59528002899998),DEI-016/CAM-01
2019-12-11,POINT (-74.142744316 4.59528002899998),DEI-016/CAM-02
2019-12-11,POINT (-74.142744316 4.59528002899998),DEI-019/CAM-02
2019-12-11,POINT (-74.142744316 4.59528002899998),DEI-038/CAM-01
2019-12-11,POINT (-74.142744316 4.59528002899998),DEI-038/CAM-02
2019-12-28,POINT (-74.171 4.62799999999999),DEI-011/CAM-01
2019-12-28,POINT (-74.171 4.62799999999999),DEI-011/CAM-02
2019-12-28,POINT (-74.171 4.62799999999999),DEI-020/CAM-01
2019-12-28,POINT (-74.171 4.62799999999999),DEI-020/CAM-02
2019-12-28,POINT (-74.171 4.62799999999999),DEI-031/CAM-01
2019-12-28,POINT (-74.171 4.62799999999999),DEI-031/CAM-02
2019-12-28,POINT (-74.171 4.62799999999999),DEI-037/CAM-01
2019-12-28,POINT (-74.171 4.62799999999999),DEI-037/CAM-02
2019-12-13,POINT (-74.139 4.572999999999981),DEI-001/CAM-01
2019-12-13,POINT (-74.139 4.572999999999981),DEI-001/CAM-02
2019-12-13,POINT (-74.139 4.572999999999981),DEI-002/CAM-01
2019-12-13,POINT (-74.139 4.572999999999981),DEI-002/CAM-02
2019-12-13,POINT (-74.139 4.572999999999981),DEI-006/CAM-01
2019-12-13,POINT (-74.139 4.572999999999981),DEI-006/CAM-02
2019-12-13,POINT (-74.139 4.572999999999981),DEI-007/CAM-01
2019-12-13,POINT (-74.139 4.572999999999981),DEI-007/CAM-02
2019-12-13,POINT (-74.139 4.572999999999981),DEI-007/CAM-03
2019-12-13,POINT (-74.139 4.572999999999981),DEI-009/CAM-01
2019-12-13,POINT (-74.139 4.572999999999981),DEI-009/CAM-02
2019-12-13,POINT (-74.139 4.572999999999981),DEI-023/CAM-01
2019-12-13,POINT (-74.139 4.572999999999981),DEI-023/CAM-02
2019-12-13,POINT (-74.139 4.572999999999981),DEI-030/CAM-01
2019-12-13,POINT (-74.139 4.572999999999981),DEI-030/CAM-02
2019-12-14,POINT (-74.13783858350001 4.555085377500009),DEI-001/CAM-01
2019-12-14,POINT (-74.13783858350001 4.555085377500009),DEI-001/CAM-02
2019-12-14,POINT (-74.13783858350001 4.555085377500009),DEI-002/CAM-01
2019-12-14,POINT (-74.13783858350001 4.555085377500009),DEI-002/CAM-02
2019-12-14,POINT (-74.13783858350001 4.555085377500009),DEI-006/CAM-01
2019-12-14,POINT (-74.13783858350001 4.555085377500009),DEI-006/CAM-02
2019-12-14,POINT (-74.13783858350001 4.555085377500009),DEI-007/CAM-02
2019-12-14,POINT (-74.13783858350001 4.555085377500009),DEI-007/CAM-03
2019-12-14,POINT (-74.13783858350001 4.555085377500009),DEI-009/CAM-01
2019-12-14,POINT (-74.13783858350001 4.555085377500009),DEI-009/CAM-02
2019-12-14,POINT (-74.13783858350001 4.555085377500009),DEI-023/CAM-01
2019-12-14,POINT (-74.13783858350001 4.555085377500009),DEI-023/CAM-02
2019-12-14,POINT (-74.13783858350001 4.555085377500009),DEI-030/CAM-01
2019-12-14,POINT (-74.13783858350001 4.555085377500009),DEI-030/CAM-02
2019-12-11,POINT (-74.12 4.678999999999971),DEI-011/CAM-01
2019-12-11,POINT (-74.12 4.678999999999971),DEI-011/CAM-02
2019-12-11,POINT (-74.12 4.678999999999971),DEI-020/CAM-01
2019-12-11,POINT (-74.12 4.678999999999971),DEI-020/CAM-02
2019-12-11,POINT (-74.12 4.678999999999971),DEI-031/CAM-01
2019-12-11,POINT (-74.12 4.678999999999971),DEI-031/CAM-02
2019-12-11,POINT (-74.12 4.678999999999971),DEI-037/CAM-01
2019-12-11,POINT (-74.12 4.678999999999971),DEI-037/CAM-02
2019-12-10,POINT (-74.120799552 4.63240325499999),DEI-003/CAM-01
2019-12-10,POINT (-74.120799552 4.63240325499999),DEI-003/CAM-02
2019-12-10,POINT (-74.120799552 4.63240325499999),DEI-035/CAM-01
2019-12-10,POINT (-74.120799552 4.63240325499999),DEI-035/CAM-02
2019-12-14,POINT (-74.083672002 4.69671657700002),DEI-001/CAM-01
2019-12-14,POINT (-74.083672002 4.69671657700002),DEI-001/CAM-02
2019-12-14,POINT (-74.083672002 4.69671657700002),DEI-002/CAM-01
2019-12-14,POINT (-74.083672002 4.69671657700002),DEI-002/CAM-02
2019-12-14,POINT (-74.083672002 4.69671657700002),DEI-006/CAM-01
2019-12-14,POINT (-74.083672002 4.69671657700002),DEI-006/CAM-02
2019-12-14,POINT (-74.083672002 4.69671657700002),DEI-007/CAM-01
2019-12-14,POINT (-74.083672002 4.69671657700002),DEI-007/CAM-02
2019-12-14,POINT (-74.083672002 4.69671657700002),DEI-007/CAM-03
2019-12-14,POINT (-74.083672002 4.69671657700002),DEI-009/CAM-01
2019-12-14,POINT (-74.083672002 4.69671657700002),DEI-009/CAM-02
2019-12-14,POINT (-74.083672002 4.69671657700002),DEI-023/CAM-01
2019-12-14,POINT (-74.083672002 4.69671657700002),DEI-023/CAM-02
2019-12-14,POINT (-74.083672002 4.69671657700002),DEI-030/CAM-01
2019-12-14,POINT (-74.083672002 4.69671657700002),DEI-030/CAM-02
2019-12-11,POINT (-74.112 4.666499999999984),DEI-001/CAM-01
2019-12-11,POINT (-74.112 4.666499999999984),DEI-001/CAM-02
2019-12-11,POINT (-74.112 4.666499999999984),DEI-002/CAM-01
2019-12-11,POINT (-74.112 4.666499999999984),DEI-002/CAM-02
2019-12-11,POINT (-74.112 4.666499999999984),DEI-006/CAM-01
2019-12-11,POINT (-74.112 4.666499999999984),DEI-006/CAM-02
2019-12-11,POINT (-74.112 4.666499999999984),DEI-007/CAM-02
2019-12-11,POINT (-74.112 4.666499999999984),DEI-007/CAM-03
2019-12-11,POINT (-74.112 4.666499999999984),DEI-009/CAM-01
2019-12-11,POINT (-74.112 4.666499999999984),DEI-009/CAM-02
2019-12-11,POINT (-74.112 4.666499999999984),DEI-023/CAM-01
2019-12-11,POINT (-74.112 4.666499999999984),DEI-023/CAM-02
2019-12-11,POINT (-74.112 4.666499999999984),DEI-030/CAM-01
2019-12-11,POINT (-74.112 4.666499999999984),DEI-030/CAM-02
2019-12-11,POINT (-74.116 4.63999999999999),DEI-003/CAM-01
2019-12-11,POINT (-74.116 4.63999999999999),DEI-003/CAM-02
2019-12-11,POINT (-74.116 4.63999999999999),DEI-035/CAM-01
2019-12-11,POINT (-74.116 4.63999999999999),DEI-035/CAM-02
2019-12-11,POINT (-74.10100000000001 4.626317988999971),DEI-024/CAM-01
2019-12-11,POINT (-74.10100000000001 4.626317988999971),DEI-039/CAM-01
2019-12-11,POINT (-74.10100000000001 4.626317988999971),DEI-039/CAM-02
2019-12-14,POINT (-74.138 4.625841842999991),DEI-001/CAM-01
2019-12-14,POINT (-74.138 4.625841842999991),DEI-001/CAM-02
2019-12-14,POINT (-74.138 4.625841842999991),DEI-002/CAM-01
2019-12-14,POINT (-74.138 4.625841842999991),DEI-002/CAM-02
2019-12-14,POINT (-74.138 4.625841842999991),DEI-006/CAM-01
2019-12-14,POINT (-74.138 4.625841842999991),DEI-006/CAM-02
2019-12-14,POINT (-74.138 4.625841842999991),DEI-007/CAM-01
2019-12-14,POINT (-74.138 4.625841842999991),DEI-007/CAM-02
2019-12-14,POINT (-74.138 4.625841842999991),DEI-007/CAM-03
2019-12-14,POINT (-74.138 4.625841842999991),DEI-009/CAM-01
2019-12-14,POINT (-74.138 4.625841842999991),DEI-009/CAM-02
2019-12-14,POINT (-74.138 4.625841842999991),DEI-023/CAM-01
2019-12-14,POINT (-74.138 4.625841842999991),DEI-023/CAM-02
2019-12-14,POINT (-74.138 4.625841842999991),DEI-030/CAM-01
2019-12-14,POINT (-74.138 4.625841842999991),DEI-030/CAM-02
2019-12-14,POINT (-74.131465763 4.64459736499998),DEI-001/CAM-01
2019-12-14,POINT (-74.131465763 4.64459736499998),DEI-001/CAM-02
2019-12-14,POINT (-74.131465763 4.64459736499998),DEI-002/CAM-01
2019-12-14,POINT (-74.131465763 4.64459736499998),DEI-002/CAM-02
2019-12-14,POINT (-74.131465763 4.64459736499998),DEI-006/CAM-01
2019-12-14,POINT (-74.131465763 4.64459736499998),DEI-006/CAM-02
2019-12-14,POINT (-74.131465763 4.64459736499998),DEI-007/CAM-01
2019-12-14,POINT (-74.131465763 4.64459736499998),DEI-007/CAM-02
2019-12-14,POINT (-74.131465763 4.64459736499998),DEI-007/CAM-03
2019-12-14,POINT (-74.131465763 4.64459736499998),DEI-009/CAM-01
2019-12-14,POINT (-74.131465763 4.64459736499998),DEI-009/CAM-02
2019-12-14,POINT (-74.131465763 4.64459736499998),DEI-023/CAM-01
2019-12-14,POINT (-74.131465763 4.64459736499998),DEI-023/CAM-02
2019-12-14,POINT (-74.131465763 4.64459736499998),DEI-030/CAM-01
2019-12-14,POINT (-74.131465763 4.64459736499998),DEI-030/CAM-02
2019-12-13,POINT (-74.108961586 4.67495656300002),DEI-007/CAM-02
2019-12-13,POINT (-74.109 4.6899999999999995),DEI-011/CAM-01
2019-12-13,POINT (-74.109 4.6899999999999995),DEI-011/CAM-02
2019-12-13,POINT (-74.109 4.6899999999999995),DEI-020/CAM-01
2019-12-13,POINT (-74.109 4.6899999999999995),DEI-020/CAM-02
2019-12-13,POINT (-74.109 4.6899999999999995),DEI-031/CAM-01
2019-12-13,POINT (-74.109 4.6899999999999995),DEI-031/CAM-02
2019-12-13,POINT (-74.109 4.6899999999999995),DEI-037/CAM-01
2019-12-13,POINT (-74.109 4.6899999999999995),DEI-037/CAM-02
2019-12-13,POINT (-74.082 4.687000000000009),DEI-013/CAM-01
2019-12-13,POINT (-74.082 4.687000000000009),DEI-013/CAM-02
2019-12-13,POINT (-74.082 4.687000000000009),DEI-033/CAM-01
2019-12-13,POINT (-74.082 4.687000000000009),DEI-033/CAM-02
2019-12-11,POINT (-74.057 4.680000000000012),DEI-012/CAM-01
2019-12-11,POINT (-74.057 4.680000000000012),DEI-012/CAM-02
2019-12-11,POINT (-74.057 4.680000000000012),DEI-016/CAM-01
2019-12-11,POINT (-74.057 4.680000000000012),DEI-016/CAM-03
2019-12-11,POINT (-74.057 4.680000000000012),DEI-019/CAM-01
2019-12-11,POINT (-74.057 4.680000000000012),DEI-038/CAM-01
2019-12-11,POINT (-74.057 4.680000000000012),DEI-038/CAM-02
2019-12-13,POINT (-74.143 4.653000000000021),DEI-011/CAM-01
2019-12-13,POINT (-74.143 4.653000000000021),DEI-011/CAM-02
2019-12-13,POINT (-74.143 4.653000000000021),DEI-020/CAM-01
2019-12-13,POINT (-74.143 4.653000000000021),DEI-020/CAM-02
2019-12-13,POINT (-74.143 4.653000000000021),DEI-031/CAM-01
2019-12-13,POINT (-74.143 4.653000000000021),DEI-031/CAM-02
2019-12-13,POINT (-74.143 4.653000000000021),DEI-037/CAM-01
2019-12-13,POINT (-74.143 4.653000000000021),DEI-037/CAM-02
2019-12-14,POINT (-74.064 4.63600000000002),DEI-028/CAM-01
2019-12-14,POINT (-74.064 4.63600000000002),DEI-028/CAM-02
2019-12-16,POINT (-74.138 4.63),DEI-001/CAM-01
2019-12-16,POINT (-74.138 4.63),DEI-001/CAM-02
2019-12-16,POINT (-74.138 4.63),DEI-002/CAM-01
2019-12-16,POINT (-74.138 4.63),DEI-002/CAM-02
2019-12-16,POINT (-74.138 4.63),DEI-006/CAM-01
2019-12-16,POINT (-74.138 4.63),DEI-006/CAM-02
2019-12-16,POINT (-74.138 4.63),DEI-007/CAM-02
2019-12-16,POINT (-74.138 4.63),DEI-007/CAM-03
2019-12-16,POINT (-74.138 4.63),DEI-009/CAM-01
2019-12-16,POINT (-74.138 4.63),DEI-009/CAM-02
2019-12-16,POINT (-74.138 4.63),DEI-023/CAM-01
2019-12-16,POINT (-74.138 4.63),DEI-023/CAM-02
2019-12-16,POINT (-74.138 4.63),DEI-030/CAM-01
2019-12-16,POINT (-74.138 4.63),DEI-030/CAM-02
2019-12-13,POINT (-74.055625693 4.693599098999978),DEI-010/CAM-03
2019-12-13,POINT (-74.055625693 4.693599098999978),DEI-010/CAM-04
2019-12-13,POINT (-74.055625693 4.693599098999978),DEI-017/CAM-03
2019-12-13,POINT (-74.055625693 4.693599098999978),DEI-017/CAM-04
2019-12-13,POINT (-74.055625693 4.693599098999978),DEI-022/CAM-01
2019-12-13,POINT (-74.055625693 4.693599098999978),DEI-022/CAM-02
2019-12-13,POINT (-74.055625693 4.693599098999978),DEI-022/CAM-03
2019-12-13,POINT (-74.055625693 4.693599098999978),DEI-022/CAM-04
2019-12-13,POINT (-74.055625693 4.693599098999978),DEI-025/CAM-03
2019-12-13,POINT (-74.055625693 4.693599098999978),DEI-025/CAM-04
2019-12-13,POINT (-74.055625693 4.693599098999978),DEI-029/CAM-03
2019-12-13,POINT (-74.055625693 4.693599098999978),DEI-029/CAM-04
2019-12-13,POINT (-74.055625693 4.693599098999978),DEI-036/CAM-03
2019-12-13,POINT (-74.055625693 4.693599098999978),DEI-036/CAM-04
2019-12-18,POINT (-74.095 4.68700000000001),DEI-001/CAM-01
2019-12-18,POINT (-74.095 4.68700000000001),DEI-001/CAM-02
2019-12-18,POINT (-74.095 4.68700000000001),DEI-002/CAM-01
2019-12-18,POINT (-74.095 4.68700000000001),DEI-002/CAM-02
2019-12-18,POINT (-74.095 4.68700000000001),DEI-006/CAM-01
2019-12-18,POINT (-74.095 4.68700000000001),DEI-006/CAM-02
2019-12-18,POINT (-74.095 4.68700000000001),DEI-007/CAM-01
2019-12-18,POINT (-74.095 4.68700000000001),DEI-007/CAM-02
2019-12-18,POINT (-74.095 4.68700000000001),DEI-007/CAM-03
2019-12-18,POINT (-74.095 4.68700000000001),DEI-009/CAM-01
2019-12-18,POINT (-74.095 4.68700000000001),DEI-009/CAM-02
2019-12-18,POINT (-74.095 4.68700000000001),DEI-023/CAM-01
2019-12-18,POINT (-74.095 4.68700000000001),DEI-023/CAM-02
2019-12-18,POINT (-74.095 4.68700000000001),DEI-030/CAM-01
2019-12-18,POINT (-74.095 4.68700000000001),DEI-030/CAM-02
2019-12-13,POINT (-74.058 4.65100000000001),DEI-028/CAM-01
2019-12-13,POINT (-74.058 4.65100000000001),DEI-028/CAM-02
2019-12-20,POINT (-74.119326177 4.719635309999999),DEI-013/CAM-01
2019-12-20,POINT (-74.119326177 4.719635309999999),DEI-013/CAM-02
2019-12-20,POINT (-74.119326177 4.719635309999999),DEI-033/CAM-01
2019-12-20,POINT (-74.119326177 4.719635309999999),DEI-033/CAM-02
2019-12-22,POINT (-74.113 4.71100000000001),DEI-013/CAM-01
2019-12-22,POINT (-74.113 4.71100000000001),DEI-013/CAM-02
2019-12-22,POINT (-74.113 4.71100000000001),DEI-033/CAM-01
2019-12-22,POINT (-74.113 4.71100000000001),DEI-033/CAM-02
2019-12-17,POINT (-74.076511529 4.66149800599999),DEI-012/CAM-01
2019-12-17,POINT (-74.076511529 4.66149800599999),DEI-012/CAM-02
2019-12-17,POINT (-74.076511529 4.66149800599999),DEI-016/CAM-01
2019-12-17,POINT (-74.076511529 4.66149800599999),DEI-016/CAM-02
2019-12-17,POINT (-74.076511529 4.66149800599999),DEI-019/CAM-02
2019-12-17,POINT (-74.076511529 4.66149800599999),DEI-038/CAM-01
2019-12-17,POINT (-74.076511529 4.66149800599999),DEI-038/CAM-02
2019-12-19,POINT (-74.088 4.61900000000003),DEI-012/CAM-01
2019-12-19,POINT (-74.088 4.61900000000003),DEI-012/CAM-02
2019-12-19,POINT (-74.088 4.61900000000003),DEI-016/CAM-01
2019-12-19,POINT (-74.088 4.61900000000003),DEI-016/CAM-03
2019-12-19,POINT (-74.088 4.61900000000003),DEI-019/CAM-01
2019-12-19,POINT (-74.088 4.61900000000003),DEI-038/CAM-01
2019-12-19,POINT (-74.088 4.61900000000003),DEI-038/CAM-02
2019-12-30,POINT (-74.123704535 4.652705289500006),DEI-001/CAM-01
2019-12-30,POINT (-74.123704535 4.652705289500006),DEI-001/CAM-02
2019-12-30,POINT (-74.123704535 4.652705289500006),DEI-002/CAM-01
2019-12-30,POINT (-74.123704535 4.652705289500006),DEI-002/CAM-02
2019-12-30,POINT (-74.123704535 4.652705289500006),DEI-006/CAM-01
2019-12-30,POINT (-74.123704535 4.652705289500006),DEI-006/CAM-02
2019-12-30,POINT (-74.123704535 4.652705289500006),DEI-007/CAM-02
2019-12-30,POINT (-74.123704535 4.652705289500006),DEI-007/CAM-03
2019-12-30,POINT (-74.123704535 4.652705289500006),DEI-009/CAM-01
2019-12-30,POINT (-74.123704535 4.652705289500006),DEI-009/CAM-02
2019-12-30,POINT (-74.123704535 4.652705289500006),DEI-023/CAM-01
2019-12-30,POINT (-74.123704535 4.652705289500006),DEI-023/CAM-02
2019-12-30,POINT (-74.123704535 4.652705289500006),DEI-030/CAM-01
2019-12-30,POINT (-74.123704535 4.652705289500006),DEI-030/CAM-02
2019-12-12,POINT (-74.121 4.72199999999998),DEI-013/CAM-01
2019-12-12,POINT (-74.121 4.72199999999998),DEI-013/CAM-02
2019-12-12,POINT (-74.121 4.72199999999998),DEI-033/CAM-01
2019-12-12,POINT (-74.121 4.72199999999998),DEI-033/CAM-02
2019-12-18,POINT (-74.097 4.699999999999991),DEI-013/CAM-01
2019-12-18,POINT (-74.097 4.699999999999991),DEI-013/CAM-02
2019-12-18,POINT (-74.097 4.699999999999991),DEI-033/CAM-01
2019-12-18,POINT (-74.097 4.699999999999991),DEI-033/CAM-02
2019-12-18,POINT (-74.098327052 4.70090288699998),DEI-013/CAM-01
2019-12-18,POINT (-74.098327052 4.70090288699998),DEI-013/CAM-02
2019-12-18,POINT (-74.098327052 4.70090288699998),DEI-033/CAM-01
2019-12-18,POINT (-74.098327052 4.70090288699998),DEI-033/CAM-02
2019-12-12,POINT (-74.123 4.629000000000021),DEI-024/CAM-01
2019-12-12,POINT (-74.123 4.629000000000021),DEI-039/CAM-01
2019-12-12,POINT (-74.123 4.629000000000021),DEI-039/CAM-02
2019-12-16,POINT (-74.114 4.5079999999999805),DEI-001/CAM-01
2019-12-16,POINT (-74.114 4.5079999999999805),DEI-001/CAM-02
2019-12-16,POINT (-74.114 4.5079999999999805),DEI-002/CAM-01
2019-12-16,POINT (-74.114 4.5079999999999805),DEI-002/CAM-02
2019-12-16,POINT (-74.114 4.5079999999999805),DEI-006/CAM-01
2019-12-16,POINT (-74.114 4.5079999999999805),DEI-006/CAM-02
2019-12-16,POINT (-74.114 4.5079999999999805),DEI-007/CAM-01
2019-12-16,POINT (-74.114 4.5079999999999805),DEI-007/CAM-02
2019-12-16,POINT (-74.114 4.5079999999999805),DEI-007/CAM-03
2019-12-16,POINT (-74.114 4.5079999999999805),DEI-009/CAM-01
2019-12-16,POINT (-74.114 4.5079999999999805),DEI-009/CAM-02
2019-12-16,POINT (-74.114 4.5079999999999805),DEI-023/CAM-01
2019-12-16,POINT (-74.114 4.5079999999999805),DEI-023/CAM-02
2019-12-16,POINT (-74.114 4.5079999999999805),DEI-030/CAM-01
2019-12-16,POINT (-74.114 4.5079999999999805),DEI-030/CAM-02
2019-12-19,POINT (-74.121 4.72199999999998),DEI-013/CAM-01
2019-12-19,POINT (-74.121 4.72199999999998),DEI-013/CAM-02
2019-12-19,POINT (-74.121 4.72199999999998),DEI-033/CAM-01
2019-12-19,POINT (-74.121 4.72199999999998),DEI-033/CAM-02
2019-12-24,POINT (-74.09797587 4.683435417000001),DEI-001/CAM-01
2019-12-24,POINT (-74.09797587 4.683435417000001),DEI-001/CAM-02
2019-12-24,POINT (-74.09797587 4.683435417000001),DEI-002/CAM-01
2019-12-24,POINT (-74.09797587 4.683435417000001),DEI-002/CAM-02
2019-12-24,POINT (-74.09797587 4.683435417000001),DEI-006/CAM-01
2019-12-24,POINT (-74.09797587 4.683435417000001),DEI-006/CAM-02
2019-12-24,POINT (-74.09797587 4.683435417000001),DEI-007/CAM-02
2019-12-24,POINT (-74.09797587 4.683435417000001),DEI-007/CAM-03
2019-12-24,POINT (-74.09797587 4.683435417000001),DEI-009/CAM-01
2019-12-24,POINT (-74.09797587 4.683435417000001),DEI-009/CAM-02
2019-12-24,POINT (-74.09797587 4.683435417000001),DEI-023/CAM-01
2019-12-24,POINT (-74.09797587 4.683435417000001),DEI-023/CAM-02
2019-12-24,POINT (-74.09797587 4.683435417000001),DEI-030/CAM-01
2019-12-24,POINT (-74.09797587 4.683435417000001),DEI-030/CAM-02
2019-12-13,POINT (-74.091429885 4.6142082420000206),DEI-012/CAM-01
2019-12-13,POINT (-74.091429885 4.6142082420000206),DEI-012/CAM-02
2019-12-13,POINT (-74.091429885 4.6142082420000206),DEI-016/CAM-01
